distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.580645161,64,28,10.1,3,10,93,3,30.1,0
0.365591398,64,28,10.1,3,10,90,5,30.14,6188
0.150537634,64,28,10.1,4,10,84,3,30.16,19992
0.064516129,64,28,10.1,3,10,68,11,30.14,17727
0.279569892,64,28,10.1,3,10,71,16,30.12,9661
0.494623656,64,28,10.1,3,10,90,14,30.13,907
0.709677419,64,28,10.1,4,10,90,15,30.17,0
0.793802145,59,27,16.8,4,7,93,17,30.16,0
0.579261025,59,27,16.8,4,5,96,14,30.16,0
0.364719905,59,27,16.8,1,9,90,7,30.17,8421
0.150178784,59,27,16.8,1,10,65,5,30.16,30054
0.064362336,59,27,16.8,1,10,51,22,30.15,34480
0.278903456,59,27,16.8,1,10,52,26,30.09,19576
0.493444577,59,27,16.8,1,10,69,26,30.07,1214
0.707985697,59,27,16.8,0,10,77,17,30.08,0
0.791914388,61,28,15.3,0,10,83,18,30.05,0
0.577883472,61,28,15.3,0,10,86,8,30.02,0
0.363852556,61,28,15.3,0,10,72,0,30.03,8482
0.149821641,61,28,15.3,0,10,54,14,30.03,29577
0.064209275,61,28,15.3,0,10,54,23,30.01,33944
0.27824019,61,28,15.3,1,10,58,25,29.95,19863
0.492271106,61,28,15.3,1,10,69,25,29.93,1151
0.706302021,61,28,15.3,1,10,77,14,29.96,0
0.790035587,58,28,16.8,0,10,83,17,29.95,0
0.576512456,58,28,16.8,0,10,86,8,29.94,0
0.362989324,58,28,16.8,1,8,77,9,29.97,8318
0.149466192,58,28,16.8,1,10,60,15,29.98,29580
0.06405694,58,28,16.8,2,10,58,20,29.97,34329
0.277580071,58,28,16.8,2,9,60,30,29.97,19505
0.491103203,58,28,16.8,3,9,75,24,29.96,1229
0.704626335,58,28,16.8,2,10,80,11,29.98,0
0.78816568,58,28,15.8,1,10,83,7,29.97,0
0.575147929,58,28,15.8,1,10,86,9,29.95,0
0.362130178,58,28,15.8,2,10,75,0,29.97,8263
0.149112426,58,28,15.8,2,10,59,16,29.98,29303
0.063905325,58,28,15.8,2,10,54,21,29.96,33627
0.276923077,58,28,15.8,1,10,58,31,29.94,19748
0.489940828,58,28,15.8,2,10,51,22,29.93,1182
0.70295858,58,28,15.8,1,10,64,10,29.98,0
0.786304604,57,27,23.5,1,10,77,21,29.97,0
0.573789847,57,27,23.5,1,10,80,20,29.96,0
0.361275089,57,27,23.5,2,10,77,14,30.01,7837
0.148760331,57,27,23.5,3,10,65,21,30.01,28418
0.063754427,57,27,23.5,1,10,60,31,30.01,34252
0.276269185,57,27,23.5,1,10,70,36,30,20301
0.488783943,57,27,23.5,3,10,86,28,30,1288
0.701298701,57,27,23.5,2,10,80,29,30.02,0
0.785377358,56,27,19,3,10,83,25,30.04,0
0.573113208,56,27,19,1,10,86,13,30.05,0
0.360849057,56,27,19,2,10,80,14,30.06,8669
0.148584906,56,27,19,1,10,56,15,30.07,29737
0.063679245,56,27,19,2,10,48,23,30.06,34324
0.275943396,56,27,19,2,10,50,30,30.01,20073
0.488207547,56,27,19,2,10,62,25,30.02,1278
0.700471698,56,27,19,0,10,74,20,30.05,0
0.783529412,58,27,16.6,0,10,77,22,30.04,0
0.571764706,58,27,16.6,1,10,74,8,30.02,0
0.36,58,27,16.6,3,10,49,0,30.04,8004
0.148235294,58,27,16.6,3,10,50,13,30.06,29472
0.063529412,58,27,16.6,3,10,40,24,30.07,31009
0.275294118,58,27,16.6,3,10,43,28,30.08,19335
0.487058824,58,27,16.6,3,10,48,18,30.06,1258
0.698823529,58,27,16.6,1,10,69,26,30.11,0
0.781690141,60,27,21.5,1,10,80,16,30.07,0
0.570422535,60,27,21.5,2,10,86,16,30.06,0
0.35915493,60,27,21.5,4,4,90,21,30.09,7791
0.147887324,60,27,21.5,2,10,72,16,30.08,28562
0.063380282,60,27,21.5,2,10,65,28,30.07,32864
0.274647887,60,27,21.5,2,10,68,33,30.02,19321
0.485915493,60,27,21.5,4,6,90,28,30,1334
0.697183099,60,27,21.5,3,10,90,14,30.03,0
0.78077374,58,29,12.9,4,10,96,14,30,0
0.56975381,58,29,12.9,4,10,96,6,29.97,0
0.35873388,58,29,12.9,3,10,86,5,29.98,5768
0.147713951,58,29,12.9,1,10,70,14,29.96,29303
0.063305979,58,29,12.9,2,10,65,23,29.93,33434
0.274325909,58,29,12.9,2,10,65,24,29.89,19868
0.485345838,58,29,12.9,1,10,80,18,29.88,1344
0.696365768,58,29,12.9,0,10,77,8,29.89,0
0.778947368,71,30,6.4,0,10,75,3,29.86,0
0.568421053,71,30,6.4,0,10,80,3,29.85,0
0.357894737,71,30,6.4,1,10,73,0,29.88,8425
0.147368421,71,30,6.4,0,10,70,3,29.89,28144
0.063157895,71,30,6.4,0,10,58,3,29.86,31322
0.273684211,71,30,6.4,1,10,31,14,29.85,18939
0.484210526,71,30,6.4,0,10,40,18,29.85,1305
0.694736842,71,30,6.4,0,10,61,0,29.88,0
0.777129522,74,30,9,0,10,67,5,29.88,0
0.567094516,74,30,9,0,10,65,0,29.87,0
0.35705951,74,30,9,0,10,70,0,29.89,8363
0.147024504,74,30,9,0,10,58,3,29.89,27752
0.063010502,74,30,9,1,10,26,15,29.87,32018
0.273045508,74,30,9,1,10,50,22,29.87,19428
0.483080513,74,30,9,2,10,65,18,29.88,1356
0.693115519,74,30,9,1,10,78,11,29.9,0
0.77532014,59,29,15.6,1,10,90,13,29.9,0
0.565774156,59,29,15.6,2,10,90,10,29.87,0
0.356228172,59,29,15.6,3,10,90,15,29.88,2927
0.146682189,59,29,15.6,2,10,72,18,29.9,19620
0.062863795,59,29,15.6,3,10,63,15,29.9,25514
0.272409779,59,29,15.6,2,10,65,17,29.88,14852
0.481955763,59,29,15.6,3,10,83,20,29.91,1378
0.691501746,59,29,15.6,2,10,90,16,29.95,0
0.77532014,59,28,14.4,3,10,90,11,29.94,0
0.565774156,59,28,14.4,2,10,90,5,29.94,0
0.356228172,59,28,14.4,3,10,80,11,29.97,1205
0.146682189,59,28,14.4,2,10,67,15,29.97,24743
0.062863795,59,28,14.4,1,10,63,23,29.95,34177
0.272409779,59,28,14.4,1,10,60,32,29.94,20278
0.481955763,59,28,14.4,1,10,72,9,29.93,1380
0.691501746,59,28,14.4,1,10,77,10,29.95,0
0.773519164,57,27,12.3,1,10,74,8,29.94,0
0.56445993,57,27,12.3,2,10,77,13,29.94,0
0.355400697,57,27,12.3,3,10,74,9,29.97,8628
0.146341463,57,27,12.3,2,10,56,11,29.97,30910
0.06271777,57,27,12.3,2,10,52,16,29.95,35282
0.271777003,57,27,12.3,2,10,56,17,29.92,20973
0.480836237,57,27,12.3,2,10,75,11,29.91,1469
0.68989547,57,27,12.3,1,10,80,8,29.92,0
0.771726535,57,30,10.4,0,10,83,7,29.9,0
0.563151796,57,30,10.4,2,10,86,6,29.9,0
0.354577057,57,30,10.4,1,10,77,0,29.92,8289
0.146002317,57,30,10.4,2,10,70,5,29.93,29847
0.062572422,57,30,10.4,2,10,56,16,29.9,35743
0.271147161,57,30,10.4,2,10,60,18,29.88,21118
0.4797219,57,30,10.4,2,9,83,20,29.89,1514
0.68829664,57,30,10.4,1,10,83,14,29.93,0
0.769942197,59,27,10.2,2,10,86,5,29.91,0
0.561849711,59,27,10.2,3,10,83,0,29.89,0
0.353757225,59,27,10.2,3,10,77,0,29.9,1506
0.14566474,59,27,10.2,1,10,67,7,29.91,19578
0.062427746,59,27,10.2,1,10,54,21,29.89,35635
0.270520231,59,27,10.2,2,10,65,24,29.89,21473
0.478612717,59,27,10.2,4,8,83,14,29.92,1561
0.686705202,59,27,10.2,4,10,86,13,29.94,0
0.770207852,53,24,12.7,4,10,83,9,29.94,0
0.562355658,53,24,12.7,4,10,86,7,29.93,0
0.354503464,53,24,12.7,4,10,83,9,29.96,560
0.14665127,53,24,12.7,4,9,80,11,29.98,5451
0.061200924,53,24,12.7,4,9,69,17,29.97,12583
0.269053118,53,24,12.7,4,8,77,18,29.96,6302
0.476905312,53,24,12.7,4,8,83,11,29.97,524
0.684757506,53,24,12.7,4,10,83,13,30,0
0.769319493,52,25,13,4,10,86,10,29.99,0
0.561707036,52,25,13,4,10,83,14,29.98,0
0.354094579,52,25,13,4,9,86,11,30,567
0.146482122,52,25,13,4,10,83,13,30.03,5246
0.061130334,52,25,13,4,10,77,17,30.02,11356
0.268742791,52,25,13,4,9,77,18,29.99,9909
0.476355248,52,25,13,4,8,83,14,29.99,383
0.683967705,52,25,13,4,9,83,10,30.02,0
0.76843318,56,28,10.6,4,9,86,8,30,0
0.561059908,56,28,10.6,4,9,86,7,29.97,0
0.353686636,56,28,10.6,4,10,80,8,29.98,2232
0.146313364,56,28,10.6,1,10,70,9,29.96,26571
0.061059908,56,28,10.6,1,10,63,20,29.92,34780
0.26843318,56,28,10.6,1,10,62,16,29.89,20874
0.475806452,56,28,10.6,1,10,80,10,29.89,1576
0.683179724,56,28,10.6,2,10,80,5,29.91,0
0.766666667,60,30,10.5,0,10,83,7,29.89,0
0.559770115,60,30,10.5,0,10,80,0,29.88,0
0.352873563,60,30,10.5,1,9,78,3,29.9,8511
0.145977011,60,30,10.5,1,10,59,9,29.91,29040
0.06091954,60,30,10.5,1,10,49,20,29.88,33746
0.267816092,60,30,10.5,2,10,51,18,29.84,19945
0.474712644,60,30,10.5,1,10,70,20,29.84,1499
0.681609195,60,30,10.5,0,10,72,10,29.85,0
0.765786452,60,30,11.4,0,10,83,10,29.84,0
0.55912744,60,30,11.4,1,10,86,9,29.85,0
0.352468427,60,30,11.4,1,10,75,0,29.89,0
0.145809414,60,30,11.4,1,9,68,8,29.89,15867
0.060849598,60,30,11.4,1,9,63,17,29.86,34371
0.267508611,60,30,11.4,1,10,65,22,29.83,20644
0.474167623,60,30,11.4,2,10,80,11,29.85,1526
0.680826636,60,30,11.4,1,10,90,11,29.89,0
0.764908257,61,31,8,1,10,90,8,29.88,0
0.558486239,61,31,8,4,10,90,0,29.87,0
0.35206422,61,31,8,4,9,83,0,29.91,1338
0.145642202,61,31,8,1,9,75,7,29.92,10103
0.060779817,61,31,8,1,10,63,6,29.89,24689
0.267201835,61,31,8,2,10,65,16,29.88,13726
0.473623853,61,31,8,2,9,80,14,29.9,869
0.680045872,61,31,8,2,10,83,10,29.94,0
0.764032073,62,30,7.2,3,10,90,7,29.94,0
0.557846506,62,30,7.2,4,10,90,0,29.95,0
0.351660939,62,30,7.2,1,10,80,0,29.98,1778
0.145475372,62,30,7.2,1,10,70,8,30,19005
0.060710195,62,30,7.2,1,10,61,7,29.97,31390
0.266895762,62,30,7.2,3,10,55,14,29.96,20067
0.473081329,62,30,7.2,3,10,67,9,29.97,457
0.679266896,62,30,7.2,2,10,78,6,30.02,0
0.762285714,61,26,11.2,3,10,78,3,30.02,0
0.556571429,61,26,11.2,4,10,80,6,30,0
0.350857143,61,26,11.2,4,10,80,6,30.02,719
0.145142857,61,26,11.2,4,10,67,7,30.02,10183
0.060571429,61,26,11.2,2,10,59,16,29.98,28028
0.266285714,61,26,11.2,2,10,63,18,29.97,20724
0.472,61,26,11.2,2,9,80,14,29.97,2396
0.677714286,61,26,11.2,3,10,83,15,30,0
0.761415525,58,27,11.8,4,10,83,11,29.98,0
0.555936073,58,27,11.8,4,10,90,10,29.98,0
0.350456621,58,27,11.8,4,10,83,7,30,785
0.144977169,58,27,11.8,4,10,80,7,30.01,7998
0.060502283,58,27,11.8,3,10,65,14,29.95,16263
0.265981735,58,27,11.8,3,10,70,18,29.92,20566
0.471461187,58,27,11.8,3,9,80,13,29.93,1894
0.676940639,58,27,11.8,4,10,83,10,29.95,0
0.761687571,59,27,10.9,4,10,83,6,29.93,0
0.556442417,59,27,10.9,4,10,83,9,29.91,0
0.351197263,59,27,10.9,4,9,83,11,29.93,464
0.145952109,59,27,10.9,3,9,70,14,29.93,6125
0.059293044,59,27,10.9,3,10,68,15,29.93,18736
0.264538198,59,27,10.9,3,10,70,13,29.91,13171
0.469783352,59,27,10.9,3,10,83,11,29.92,339
0.675028506,59,27,10.9,4,10,90,7,29.94,0
0.760820046,60,28,12.2,4,10,93,10,29.93,0
0.555808656,60,28,12.2,3,10,93,3,29.92,0
0.350797267,60,28,12.2,3,9,86,11,29.93,1148
0.145785877,60,28,12.2,3,10,72,18,29.95,9344
0.059225513,60,28,12.2,3,10,63,17,29.94,33753
0.264236902,60,28,12.2,3,10,65,20,29.91,17287
0.469248292,60,28,12.2,2,10,72,11,29.91,1693
0.674259681,60,28,12.2,3,10,83,16,29.9,0
0.760820046,61,28,12.9,3,10,86,8,29.89,0
0.555808656,61,28,12.9,3,10,80,7,29.88,0
0.350797267,61,28,12.9,3,10,78,9,29.9,3419
0.145785877,61,28,12.9,3,10,54,14,29.9,24872
0.059225513,61,28,12.9,2,10,56,17,29.91,34140
0.264236902,61,28,12.9,2,10,51,18,29.88,20355
0.469248292,61,28,12.9,3,10,75,20,29.89,1992
0.674259681,61,28,12.9,3,10,80,11,29.93,0
0.759090909,62,27,8.6,4,10,78,8,29.93,0
0.554545455,62,27,8.6,3,10,78,5,29.93,0
0.35,62,27,8.6,4,10,72,10,29.98,204
0.145454545,62,27,8.6,3,10,60,6,29.98,17306
0.059090909,62,27,8.6,3,10,56,13,29.96,29287
0.263636364,62,27,8.6,3,10,54,15,29.92,18577
0.468181818,62,27,8.6,3,10,72,13,29.94,1734
0.672727273,62,27,8.6,3,10,81,9,29.94,0
0.758229285,64,26,8,4,10,81,6,29.91,0
0.553916005,64,26,8,4,10,78,6,29.88,0
0.349602724,64,26,8,2,10,72,3,29.9,7123
0.145289444,64,26,8,3,10,67,7,29.94,18124
0.059023837,64,26,8,3,10,51,14,29.95,33393
0.263337117,64,26,8,3,10,55,10,29.94,21052
0.467650397,64,26,8,2,10,72,11,29.95,1731
0.671963678,64,26,8,3,10,78,6,29.96,0
0.758229285,62,28,10.6,2,10,80,0,29.93,0
0.553916005,62,28,10.6,2,10,80,0,29.93,0
0.349602724,62,28,10.6,3,10,78,8,29.95,6887
0.145289444,62,28,10.6,3,10,63,14,29.96,30094
0.059023837,62,28,10.6,2,10,55,14,29.95,35474
0.263337117,62,28,10.6,2,10,59,18,29.94,20959
0.467650397,62,28,10.6,2,10,65,16,29.95,1672
0.671963678,62,28,10.6,2,10,81,9,29.96,0
0.758503401,63,27,16,1,10,78,11,29.94,0
0.554421769,63,27,16,2,10,78,10,29.95,0
0.350340136,63,27,16,2,10,67,16,29.97,2729
0.146258503,63,27,16,2,10,61,17,29.98,29291
0.057823129,63,27,16,1,10,55,21,29.96,34710
0.261904762,63,27,16,2,10,53,24,29.94,21273
0.465986395,63,27,16,1,10,72,16,29.9,1748
0.670068027,63,27,16,1,10,78,14,29.93,0
0.758503401,61,26,14.2,2,10,78,11,29.9,0
0.554421769,61,26,14.2,4,10,75,8,29.88,0
0.350340136,61,26,14.2,4,10,69,15,29.9,2755
0.146258503,61,26,14.2,3,10,62,14,29.92,21473
0.057823129,61,26,14.2,2,10,58,18,29.9,36368
0.261904762,61,26,14.2,3,10,67,18,29.88,22558
0.465986395,61,26,14.2,3,10,70,13,29.87,1922
0.670068027,61,26,14.2,4,10,75,13,29.89,0
0.75678733,62,26,11.2,4,10,78,7,29.88,0
0.553167421,62,26,11.2,4,10,72,11,29.89,0
0.349547511,62,26,11.2,4,10,87,8,29.91,2579
0.145927602,62,26,11.2,4,10,70,13,29.93,11212
0.057692308,62,26,11.2,3,10,65,14,29.93,29746
0.261312217,62,26,11.2,3,10,61,16,29.92,13720
0.464932127,62,26,11.2,4,10,81,9,29.93,317
0.668552036,62,26,11.2,4,10,78,10,29.94,0
0.75678733,62,26,10.5,4,10,81,8,29.94,0
0.553167421,62,26,10.5,4,10,90,7,29.93,0
0.349547511,62,26,10.5,4,10,90,7,29.95,6294
0.145927602,62,26,10.5,4,8,73,14,29.96,11037
0.057692308,62,26,10.5,4,10,63,9,29.97,25956
0.261312217,62,26,10.5,3,10,61,13,29.95,19602
0.464932127,62,26,10.5,4,10,72,14,29.96,1858
0.668552036,62,26,10.5,4,10,75,11,29.99,0
0.755932203,63,26,16.3,4,10,75,14,29.96,0
0.552542373,63,26,16.3,4,10,78,10,29.94,0
0.349152542,63,26,16.3,4,10,81,16,29.96,1755
0.145762712,63,26,16.3,4,9,70,14,29.99,10910
0.057627119,63,26,16.3,2,10,57,25,29.98,33064
0.261016949,63,26,16.3,2,10,57,22,29.95,21537
0.46440678,63,26,16.3,3,10,75,21,29.95,1956
0.66779661,63,26,16.3,2,10,81,15,29.96,0
0.757062147,62,26,14,3,10,81,9,29.95,0
0.553672316,62,26,14,3,10,80,15,29.92,0
0.350282486,62,26,14,4,10,75,10,29.94,4016
0.146892655,62,26,14,4,10,75,14,29.96,17168
0.056497175,62,26,14,3,10,59,20,29.95,29393
0.259887006,62,26,14,4,10,65,14,29.93,17765
0.463276836,62,26,14,3,10,72,14,29.92,1888
0.666666667,62,26,14,4,10,78,8,29.94,0
0.756207675,64,26,10.1,4,10,78,8,29.93,0
0.553047404,64,26,10.1,3,10,84,3,29.92,0
0.349887133,64,26,10.1,4,10,81,8,29.96,3574
0.146726862,64,26,10.1,4,10,65,8,29.98,20529
0.056433409,64,26,10.1,3,10,55,16,29.98,32263
0.259593679,64,26,10.1,2,10,57,15,29.96,21543
0.46275395,64,26,10.1,2,10,70,13,29.97,1894
0.665914221,64,26,10.1,2,10,81,8,29.99,0
0.756207675,64,26,9.6,3,10,81,8,29.97,0
0.553047404,64,26,9.6,4,10,70,6,29.96,0
0.349887133,64,26,9.6,3,10,70,7,29.97,5766
0.146726862,64,26,9.6,3,10,56,11,29.99,27487
0.056433409,64,26,9.6,2,10,47,14,29.98,35153
0.259593679,64,26,9.6,3,10,53,14,29.95,20955
0.46275395,64,26,9.6,2,10,65,11,29.95,2356
0.665914221,64,26,9.6,3,10,75,6,29.96,0
0.756207675,62,27,11.2,3,10,81,7,29.94,0
0.553047404,62,27,11.2,4,10,72,3,29.93,0
0.349887133,62,27,11.2,4,10,70,8,29.95,4724
0.146726862,62,27,11.2,4,10,67,11,29.95,20343
0.056433409,62,27,11.2,3,10,63,15,29.95,20905
0.259593679,62,27,11.2,3,10,63,18,29.94,21711
0.46275395,62,27,11.2,3,10,70,15,29.93,3010
0.665914221,62,27,11.2,4,10,78,13,29.95,0
0.756482525,61,27,15,4,10,81,15,29.92,0
0.553551297,61,27,15,4,10,84,9,29.89,0
0.350620068,61,27,15,4,9,84,14,29.92,1653
0.147688839,61,27,15,4,9,78,8,29.93,17545
0.05524239,61,27,15,3,10,68,20,29.92,28838
0.258173619,61,27,15,3,10,73,20,29.92,16318
0.461104848,61,27,15,4,10,84,20,29.92,2179
0.664036077,61,27,15,4,10,81,13,29.95,0
0.756482525,62,26,14,4,10,81,13,29.93,0
0.553551297,62,26,14,4,10,84,16,29.92,0
0.350620068,62,26,14,4,10,84,11,29.94,940
0.147688839,62,26,14,4,10,81,14,29.96,10068
0.05524239,62,26,14,3,10,70,17,29.95,30530
0.258173619,62,26,14,3,10,70,20,29.91,21210
0.461104848,62,26,14,3,10,81,15,29.88,1986
0.664036077,62,26,14,3,10,84,11,29.88,0
0.757336343,66,29,11,3,10,87,3,29.86,0
0.554176072,66,29,11,2,10,87,0,29.85,0
0.351015801,66,29,11,1,10,78,5,29.87,8499
0.14785553,66,29,11,1,10,73,5,29.86,28574
0.05530474,66,29,11,1,10,54,21,29.84,33454
0.258465011,66,29,11,1,10,63,24,29.81,21182
0.461625282,66,29,11,1,10,72,16,29.79,1931
0.664785553,66,29,11,0,10,78,15,29.8,0
0.756482525,63,27,23.3,0,10,83,8,29.76,0
0.553551297,63,27,23.3,1,10,87,11,29.75,0
0.350620068,63,27,23.3,1,10,75,8,29.77,8805
0.147688839,63,27,23.3,2,10,63,21,29.77,28536
0.05524239,63,27,23.3,3,10,65,33,29.75,26470
0.258173619,63,27,23.3,2,10,65,36,29.73,21306
0.461104848,63,27,23.3,1,10,70,32,29.71,2016
0.664036077,63,27,23.3,1,10,78,30,29.71,0
0.756482525,59,26,18.8,1,10,77,31,29.72,0
0.553551297,59,26,18.8,1,10,86,11,29.71,0
0.350620068,59,26,18.8,2,8,75,6,29.75,7747
0.147688839,59,26,18.8,2,10,65,11,29.76,29088
0.05524239,59,26,18.8,3,10,63,20,29.79,32083
0.258173619,59,26,18.8,2,10,65,29,29.78,20057
0.461104848,59,26,18.8,2,10,72,9,29.77,2016
0.664036077,59,26,18.8,1,10,77,32,29.8,0
0.757609921,61,28,15.4,1,10,80,31,29.82,0
0.554678692,61,28,15.4,1,10,83,16,29.84,0
0.351747463,61,28,15.4,1,10,70,10,29.87,8741
0.148816234,61,28,15.4,1,10,56,5,29.89,29346
0.054114994,61,28,15.4,1,10,52,22,29.9,34592
0.257046223,61,28,15.4,1,10,58,22,29.88,21607
0.459977452,61,28,15.4,1,10,67,20,29.87,1971
0.662908681,61,28,15.4,1,10,77,14,29.88,0
0.757609921,67,29,10.7,0,10,80,7,29.85,0
0.554678692,67,29,10.7,1,10,77,0,29.82,0
0.351747463,67,29,10.7,0,10,72,0,29.84,8824
0.148816234,67,29,10.7,0,10,70,5,29.83,29010
0.054114994,67,29,10.7,0,10,31,17,29.8,33697
0.257046223,67,29,10.7,0,10,42,24,29.77,21260
0.459977452,67,29,10.7,0,10,65,18,29.73,2009
0.662908681,67,29,10.7,0,10,72,13,29.75,0
0.758465011,66,30,11.5,0,10,77,9,29.73,0
0.55530474,66,30,11.5,1,10,77,8,29.71,0
0.35214447,66,30,11.5,0,9,72,6,29.73,8555
0.148984199,66,30,11.5,0,10,65,5,29.73,28488
0.054176072,66,30,11.5,0,10,43,14,29.72,33111
0.257336343,66,30,11.5,1,10,55,22,29.72,20969
0.460496614,66,30,11.5,1,10,70,17,29.73,1990
0.663656885,66,30,11.5,1,10,80,13,29.78,0
0.757609921,63,32,7.9,1,10,86,10,29.78,0
0.554678692,63,32,7.9,1,10,90,7,29.79,0
0.351747463,63,32,7.9,1,10,78,3,29.83,1983
0.148816234,63,32,7.9,1,10,73,6,29.87,25265
0.054114994,63,32,7.9,0,10,68,10,29.88,35033
0.257046223,63,32,7.9,0,10,59,6,29.85,18600
0.459977452,63,32,7.9,1,10,70,8,29.87,1060
0.662908681,63,32,7.9,1,10,83,13,29.91,0
0.757609921,65,26,8.6,1,10,86,7,29.91,0
0.554678692,65,26,8.6,2,10,83,5,29.92,0
0.351747463,65,26,8.6,1,10,72,3,29.94,2539
0.148816234,65,26,8.6,1,10,70,8,29.93,22145
0.054114994,65,26,8.6,1,10,51,5,29.91,33481
0.257046223,65,26,8.6,2,10,51,18,29.91,22023
0.459977452,65,26,8.6,2,10,72,16,29.91,1886
0.662908681,65,26,8.6,1,10,75,9,29.92,0
0.759593679,63,29,9.8,1,10,80,8,29.9,0
0.556433409,63,29,9.8,3,10,83,13,29.91,0
0.353273138,63,29,9.8,4,9,83,3,29.92,0
0.150112867,63,29,9.8,1,10,68,6,29.93,0
0.053047404,63,29,9.8,1,10,61,9,29.91,2668
0.256207675,63,29,9.8,1,10,57,16,29.87,21718
0.459367946,63,29,9.8,2,10,67,13,29.87,2086
0.662528217,63,29,9.8,0,10,80,8,29.9,0
0.759593679,70,30,9.7,0,10,80,9,29.88,0
0.556433409,70,30,9.7,0,10,86,7,29.88,0
0.353273138,70,30,9.7,1,10,75,0,29.91,8376
0.150112867,70,30,9.7,0,9,71,3,29.92,27771
0.053047404,70,30,9.7,0,10,43,10,29.89,32483
0.256207675,70,30,9.7,0,10,34,21,29.86,20505
0.459367946,70,30,9.7,0,10,43,17,29.85,1950
0.662528217,70,30,9.7,0,10,53,8,29.87,0
0.759593679,70,30,11.6,0,10,65,5,29.85,0
0.556433409,70,30,11.6,1,10,72,10,29.84,0
0.353273138,70,30,11.6,0,10,68,0,29.87,8112
0.150112867,70,30,11.6,0,10,56,6,29.87,27692
0.053047404,70,30,11.6,1,10,48,20,29.84,32832
0.256207675,70,30,11.6,1,10,50,23,29.8,20767
0.459367946,70,30,11.6,1,9,70,15,29.78,1996
0.662528217,70,30,11.6,1,10,81,11,29.81,0
0.760451977,62,30,13.3,0,10,84,9,29.8,0
0.557062147,62,30,13.3,1,10,93,14,29.8,0
0.353672316,62,30,13.3,1,9,84,11,29.82,8254
0.150282486,62,30,13.3,1,10,70,15,29.82,29225
0.053107345,62,30,13.3,1,9,61,20,29.8,34434
0.256497175,62,30,13.3,1,8,61,18,29.77,21417
0.459887006,62,30,13.3,1,10,72,14,29.78,2070
0.663276836,62,30,13.3,0,10,78,6,29.82,0
0.761581921,65,32,8.1,0,10,78,6,29.81,0
0.55819209,65,32,8.1,1,10,87,6,29.79,0
0.35480226,65,32,8.1,1,10,75,0,29.81,1645
0.151412429,65,32,8.1,1,10,73,7,29.82,18567
0.051977401,65,32,8.1,1,10,62,8,29.81,34320
0.255367232,65,32,8.1,2,10,59,15,29.77,22350
0.458757062,65,32,8.1,1,10,70,10,29.78,2137
0.662146893,65,32,8.1,2,10,78,8,29.82,0
0.762443439,65,31,8.6,2,10,81,6,29.81,0
0.558823529,65,31,8.6,4,10,75,5,29.82,0
0.35520362,65,31,8.6,4,10,75,3,29.84,1748
0.15158371,65,31,8.6,1,10,70,5,29.84,15670
0.052036199,65,31,8.6,1,10,55,8,29.83,35405
0.255656109,65,31,8.6,1,10,55,15,29.8,21784
0.459276018,65,31,8.6,1,10,75,16,29.81,2106
0.662895928,65,31,8.6,1,10,84,9,29.84,0
0.763306908,64,29,12.3,1,10,87,7,29.85,0
0.559456399,64,29,12.3,4,10,83,8,29.85,0
0.355605889,64,29,12.3,4,10,75,0,29.87,2399
0.151755379,64,29,12.3,1,10,68,10,29.88,22313
0.05209513,64,29,12.3,1,10,57,17,29.87,34373
0.25594564,64,29,12.3,1,10,59,21,29.86,21804
0.459796149,64,29,12.3,1,10,75,18,29.88,1953
0.663646659,64,29,12.3,1,10,81,10,29.93,0
0.764172336,61,29,14.4,2,10,81,7,29.92,0
0.560090703,61,29,14.4,4,10,80,10,29.92,0
0.35600907,61,29,14.4,4,9,81,9,29.94,2670
0.151927438,61,29,14.4,1,10,65,14,29.96,27457
0.052154195,61,29,14.4,1,10,59,20,29.95,34647
0.256235828,61,29,14.4,2,10,63,23,29.94,21996
0.46031746,61,29,14.4,1,10,80,20,29.95,2118
0.664399093,61,29,14.4,2,10,83,15,29.98,0
0.764172336,64,27,11,3,10,86,10,29.98,0
0.560090703,64,27,11,4,10,83,8,29.97,0
0.35600907,64,27,11,3,10,78,0,30,1643
0.151927438,64,27,11,1,10,63,7,30.01,18585
0.052154195,64,27,11,1,10,55,21,29.99,34902
0.256235828,64,27,11,1,10,57,17,29.97,21778
0.46031746,64,27,11,1,10,70,14,29.97,2075
0.664399093,64,27,11,1,10,78,11,29.99,0
0.765039728,61,27,15.1,3,10,78,8,29.98,0
0.560726447,61,27,15.1,4,10,78,8,29.98,0
0.356413167,61,27,15.1,4,10,80,10,30.01,1093
0.152099886,61,27,15.1,2,10,70,17,30.02,10324
0.052213394,61,27,15.1,3,10,72,18,30.03,29059
0.256526674,61,27,15.1,1,10,63,21,30.02,21963
0.460839955,61,27,15.1,3,10,72,22,30.03,2095
0.665153235,61,27,15.1,3,10,75,11,30.05,0
0.766174801,62,27,15.8,4,10,75,11,30.04,0
0.561861521,62,27,15.8,3,10,75,14,30.03,0
0.357548241,62,27,15.8,2,10,70,13,30.04,7462
0.15323496,62,27,15.8,1,10,56,17,30.05,29899
0.05107832,62,27,15.8,0,10,51,22,30.03,35486
0.2553916,62,27,15.8,1,10,56,22,30,22253
0.459704881,62,27,15.8,1,10,72,18,29.97,2065
